FIPS,pre_Grocery Stores,pre_Gasoline Stations,pre_Building Dealers,storm,state,landfall_date,order,forecast_wind,forecast_tp,year,fraction_pop_under_5,fraction_pop_over_65,dis_5to64_rate,lmt_english,no_vehicle_rate,median_income,white_fraction,sig_Grocery Stores,sig_Gasoline Stations,sig_Building Material and Supplies Dealers,Grocery Stores density,Gasoline Stations density,Building Dealers density,storm_beta,storm_claudette,storm_delta,storm_elsa,storm_helene,storm_henri,storm_ida,storm_laura,storm_milton,storm_zeta,state_LA,state_NC,state_NJ,state_NY,state_SC,state_TX,order_x_wind
36109,1.2150778163818954,1.0799441708990811,1.0396965603242234,ida,NY,2021-09-02,2,16.1691670182221,13.74999983329326,2021,3.7,14.6,0.0790888000279795,0.0225698897153116,0.1256033015458509,0.06426000000000001,0.7257140155097409,1,1,0,0.1097046413502109,0.0464135021097046,0.0443037974683544,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,32.3383340364442
36111,1.0187026818940073,1.0006398553574678,1.0481854429952016,ida,NY,2021-09-02,2,20.0951310978685,764.9971588850021,2021,4.3,19.9,0.1048660714285714,0.0138916200803438,0.0677444728488355,0.07104,0.7516868205288946,0,0,1,0.0818505338078291,0.0880782918149466,0.041814946619217,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,40.190262195737
36113,0.9364096489338788,0.9143169997262524,1.021370921905195,ida,NY,2021-09-02,2,12.4390599773371,0.0992647062521427,2021,4.3,22.5,0.119116475962949,0.005468029117255,0.0865315607805611,0.068765,0.9020642864748925,0,0,0,0.0622837370242214,0.0426758938869665,0.0265282583621684,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,24.8781199546742
36115,1.0268456375838926,0.9748129413004528,1.0351397121083823,ida,NY,2021-09-02,2,13.9756876554451,62.00390625,2021,4.5,19.5,0.1170689537502559,0.0021185560586549,0.0897686204461429,0.063869,0.89075397213794,0,0,0,0.0361010830324909,0.0192539109506618,0.0180505415162454,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,27.9513753108902
36117,1.0755649145541428,1.002075084167955,1.0039970930232558,ida,NY,2021-09-02,2,14.1128323163287,0.2656249953433871,2021,5.4,18.9,0.1139987499818311,0.0089751396574091,0.0790288845940006,0.064152,0.8679600801901778,1,0,0,0.0580431177446102,0.0961857379767827,0.0464344941956882,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,28.2256646326574
36119,1.000270321094448,0.996411900150266,1.0503108101278618,ida,NY,2021-09-02,2,20.4393043630184,1029.0347176548094,2021,5.4,17.1,0.0631093315897033,0.0683098572224371,0.1434389003685379,0.105387,0.4954756649612676,0,0,1,1.0023255813953489,0.9953488372093025,0.4302325581395348,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,40.8786087260368
36121,1.0000000000000002,1.036915621436716,1.01030409650666,ida,NY,2021-09-02,2,14.1481124926352,0.3281250093132257,2021,4.7,18.1,0.0926703933891184,0.0017013232514177,0.0759294265910523,0.060013,0.8778219140904493,0,0,0,0.0371621621621621,0.0472972972972973,0.0168918918918918,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,28.2962249852704
36123,0.9763365986073412,0.9940077546704263,1.0127531882970742,ida,NY,2021-09-02,2,15.3290618482705,7.104166723787785,2021,6.0,20.8,0.0863006100942873,0.0148941121712822,0.1289271584826623,0.057635,0.93037054976992,0,0,0,0.0532544378698224,0.029585798816568,0.0384615384615384,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,30.658123696541
12001,1.1029194894037326,1.041252918967286,1.0202405762957594,sally,FL,2020-09-12,2,2.65092757956959,57.06985092163086,2020,5.1,14.4,0.0816960932480249,0.0204946525337371,0.069636105635077,0.053314,0.5762349713432064,1,0,0,0.1737142857142857,0.104,0.0685714285714285,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.30185515913918
12003,1.124793388429752,1.0686582402095148,1.0626450116009285,sally,FL,2020-09-12,2,1.7163228648498,32.3125,2020,6.2,14.5,0.109431835647318,0.0,0.0371542428504453,0.06386,0.7850596270214799,1,0,0,0.0256410256410256,0.029059829059829,0.0085470085470085,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.4326457296996
12005,0.999978919599352,1.0104787114380689,1.0554019720399714,sally,FL,2020-09-12,2,9.78444932641113,29.90833282470703,2020,5.8,17.7,0.1635879402949642,0.0168082216215474,0.0490800071349185,0.060473,0.732513012510273,0,0,1,0.1319261213720316,0.1820580474934037,0.0857519788918205,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,19.56889865282226
12007,1.0158612602604455,1.001016088060965,1.2273664909465964,sally,FL,2020-09-12,2,1.69005597522374,39.57143020629883,2020,5.0,17.6,0.1544517130502272,0.0,0.0743838519014163,0.048803,0.7179450941596297,0,0,1,0.0648464163822525,0.0716723549488054,0.0170648464163822,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.38011195044748
12009,0.9928847215991744,1.0075395942876206,1.011747676501999,sally,FL,2020-09-12,2,2.79235851255047,71.99702453613281,2020,4.6,23.5,0.1179269020017146,0.0162533947094046,0.04541389698216,0.063632,0.7103980798269734,0,0,0,0.2633136094674556,0.2692307692307692,0.1153846153846153,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.58471702510094
12011,0.9868474132484912,0.9879055587857556,1.0301911923856035,sally,FL,2020-09-12,2,2.36875764389021,124.49404907226562,2020,5.7,16.7,0.0705867081861606,0.09407424801765,0.0682668363223312,0.06452200000000001,0.331330118932819,0,0,0,0.6697171381031614,0.5108153078202995,0.3668885191347754,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.73751528778042
12013,1.1855182205395172,1.0168838318957607,1.012622323074741,sally,FL,2020-09-12,2,6.96918302491126,50.45000076293945,2020,4.2,17.9,0.17569338283468,0.0004449388209121,0.0767519466073414,0.038098,0.7686107854630715,1,0,0,0.0123456790123456,0.0264550264550264,0.0088183421516754,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.93836604982252
12015,1.0662965084252345,1.000575288176763,1.048584920952247,sally,FL,2020-09-12,2,4.1477763289845,224.02232360839844,2020,2.9,39.9,0.1575345114264723,0.017847864177391,0.0455078243006464,0.057887,0.822598168555021,1,0,1,0.1233480176211453,0.0998531571218795,0.0690161527165932,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.295552657969
12017,1.072390356501667,1.100422250780246,1.0249017238478364,sally,FL,2020-09-12,2,3.93546929887621,55.96354293823242,2020,3.4,36.0,0.1550398727606088,0.0142460094467141,0.0419786461734732,0.048664,0.8546180196694032,1,1,0,0.1135972461273666,0.0929432013769363,0.0585197934595524,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.87093859775242
12019,1.0327419385024237,1.0341232832960716,1.016725352112676,sally,FL,2020-09-12,2,1.60019801391828,36.349998474121094,2020,5.4,15.8,0.1072644958872896,0.0117002866957667,0.0355270294702585,0.074059,0.6826548145432885,1,1,0,0.140728476821192,0.1241721854304635,0.043046357615894,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.20039602783656
12021,0.9995273327358966,1.002405748963976,1.0689461824106303,sally,FL,2020-09-12,2,3.03057576781729,256.015625,2020,4.3,32.0,0.0621493090992246,0.0712766165076019,0.046418278457625,0.07554300000000001,0.6266234111861014,0,0,1,0.0896793587174348,0.0516032064128256,0.0556112224448897,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.06115153563458
12023,1.0322230267921797,1.0110199514577614,1.1147801009372749,sally,FL,2020-09-12,2,1.83250392932046,39.039772033691406,2020,5.8,18.8,0.1650382061881498,0.0071906094527363,0.0478467039800995,0.04775,0.7044104565410773,0,0,1,0.0803011292346298,0.06900878293601,0.0250941028858218,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.66500785864092
12027,1.0734589231969682,1.0187713310580206,0.9691443753396536,sally,FL,2020-09-12,2,3.09426644916373,222.75,2020,4.9,21.7,0.1316196034675135,0.0832309330711886,0.055705742606701,0.039945,0.5481516364492584,1,0,0,0.0314465408805031,0.0188679245283018,0.0157232704402515,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.18853289832746
12029,1.1177469229370036,1.173707440100883,1.357530049493283,sally,FL,2020-09-12,2,3.40391923659974,49.51785659790039,2020,4.0,23.0,0.2010026924148175,0.0095536155493328,0.050732992917147,0.044287,0.8204546810668895,1,1,1,0.0198581560283687,0.0198581560283687,0.0099290780141843,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.80783847319948
12031,1.0312711255073108,1.0147733164026225,1.004240966390853,sally,FL,2020-09-12,2,1.54450475546915,33.83333206176758,2020,6.6,14.2,0.1008794183424552,0.0346917893170167,0.0736832313543906,0.059541,0.4942299212408607,1,1,0,0.7834645669291339,0.5905511811023622,0.326771653543307,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.0890095109383
12033,1.0553846411776049,1.040172319796466,1.0801636788776303,sally,FL,2020-09-12,2,17.3108184208935,160.4010467529297,2020,5.9,16.8,0.1293890941383903,0.0144103330280977,0.0680996674538532,0.056604999999999996,0.6242897749335984,1,1,1,0.2210365853658536,0.2149390243902439,0.1173780487804878,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,34.621636841787
12035,1.0573885517656785,0.9951518404972298,1.037818403180703,sally,FL,2020-09-12,2,2.77142233442103,84.046875,2020,3.7,30.4,0.0977154641384112,0.0429315688817568,0.032292101734409,0.062305,0.730563885662778,1,0,1,0.0946502057613168,0.0699588477366255,0.0411522633744856,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.54284466884206
12037,1.1158447370685949,1.0369582557830364,1.5961945031712477,sally,FL,2020-09-12,2,6.84415456163041,44.73125076293945,2020,4.1,23.6,0.1536890824938742,0.0046062733055494,0.0706295240184251,0.052679000000000004,0.7869247450004015,0,0,1,0.025735294117647,0.0294117647058823,0.0110294117647058,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13.68830912326082
12039,1.0394526131896926,0.9987909877742877,0.8253790005614822,sally,FL,2020-09-12,2,4.57441879086464,151.3541717529297,2020,5.8,18.1,0.1557966321243523,0.0253662248715834,0.0939818631492168,0.042661000000000004,0.321567106283941,0,0,0,0.0329457364341085,0.0794573643410852,0.0155038759689922,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.14883758172928
12041,0.9898672976031272,1.0480751852521235,1.0158262789841737,sally,FL,2020-09-12,2,1.9077058344596,57.63541793823242,2020,5.1,20.0,0.1357913669064748,0.0202733143114581,0.0554137257846523,0.050982999999999994,0.8299932825794895,0,0,0,0.0401146131805157,0.0401146131805157,0.0114613180515759,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.8154116689192
12043,0.9967624443545124,1.0174418604651163,0.0,sally,FL,2020-09-12,2,2.76424775420441,204.640625,2020,3.8,27.2,0.1261324041811846,0.0540244969378827,0.0212160979877515,0.038088000000000004,0.5881576777173017,0,0,0,0.009925558312655,0.0074441687344913,0.0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.52849550840882
12045,1.0988074957410563,1.3089183825353508,1.035462912831619,sally,FL,2020-09-12,2,8.82577838200216,27.482954025268555,2020,3.6,22.9,0.1850676072898295,0.0067041130639608,0.0282659902156187,0.053812,0.7907271702367531,1,1,0,0.0180831826401446,0.023508137432188,0.0108499095840868,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.65155676400432
12047,1.059449866903283,1.0709952747860882,1.3636363636363635,sally,FL,2020-09-12,2,1.93843480642365,39.3984375,2020,4.5,17.5,0.138446338149932,0.0140209125475285,0.0520437262357414,0.039346,0.5450585546986575,1,1,1,0.036964980544747,0.0350194552529182,0.0019455252918287,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.8768696128473
12049,0.9907880751126183,1.0140587305548625,1.0751850409037789,sally,FL,2020-09-12,2,3.17621924721096,126.4147720336914,2020,6.7,16.4,0.0893925259287713,0.1248754980079681,0.0404631474103585,0.041395,0.4687882496940024,0,0,0,0.0251177394034536,0.0188383045525902,0.0047095761381475,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.35243849442192
12051,0.9967703212530008,1.053405725567621,1.1588985112386885,sally,FL,2020-09-12,2,2.9966458765985,213.734375,2020,7.3,13.4,0.0947480827104164,0.1545901255752281,0.0755791279931362,0.038843,0.3051313763598273,0,1,1,0.0329004329004329,0.0225108225108225,0.0086580086580086,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.993291753197
12053,1.0138452853330953,1.0208451274806662,1.02679431509996,sally,FL,2020-09-12,2,3.83973737618881,65.15625,2020,4.5,26.9,0.1425670498084291,0.0180289847644187,0.0495636908804346,0.053301,0.7406112639128087,0,1,1,0.1610169491525423,0.1419491525423729,0.059322033898305,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.67947475237762
12055,1.0307319561336394,1.0323822331880828,1.0476003243801142,sally,FL,2020-09-12,2,2.91218781365258,68.50657653808594,2020,4.5,35.3,0.1407863383637807,0.033972303704209,0.0492075403051595,0.046895000000000006,0.6471180915691214,1,0,1,0.0530973451327433,0.0471976401179941,0.0285152409046214,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.82437562730516
12057,1.035818217281061,1.0296473971480984,1.0118738892000858,sally,FL,2020-09-12,2,3.59878819404428,166.77572631835938,2020,6.0,14.2,0.0848513121779072,0.0702657886182425,0.0604370518903243,0.064164,0.4574656690611209,1,1,0,0.8178256611165524,0.5523996082272282,0.2722820763956905,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.19757638808856
12059,1.2042830704150878,1.1270355204266265,1.0928319623971798,sally,FL,2020-09-12,2,8.07824954137932,95.58036041259766,2020,4.8,19.9,0.1544106521410198,0.0038598999285203,0.0513223731236597,0.041809,0.8531013076883937,1,1,0,0.0188284518828451,0.0355648535564853,0.00836820083682,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.15649908275864
12061,1.0115379330028225,0.9872635028009724,0.9969450101832996,sally,FL,2020-09-12,2,2.66673839768875,112.46590423583984,2020,4.0,33.0,0.1005920169263945,0.0203701658330309,0.0449058806822664,0.061594,0.7348611910781786,0,0,0,0.1354581673306772,0.1314741035856573,0.0856573705179282,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.3334767953775
12063,1.0652672728817882,1.0447200502315697,1.0346662612133188,sally,FL,2020-09-12,2,5.89573387903988,33.16911697387695,2020,5.1,19.6,0.1442139296780277,0.00788896138561,0.057120825671748,0.043415999999999996,0.6472875589086836,1,0,0,0.0468409586056644,0.0479302832244008,0.0141612200435729,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,11.79146775807976
12065,1.2303980699638115,1.0743841301062629,0.8606557377049179,sally,FL,2020-09-12,2,2.40383505660424,62.900001525878906,2020,4.2,23.1,0.1052228183510347,0.0011123470522803,0.0580274378939562,0.053079999999999995,0.6009648518263266,1,1,0,0.0133779264214046,0.0267558528428093,0.0033444816053511,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.80767011320848
12067,1.218074656188605,1.0858380720281615,2.010309278350515,sally,FL,2020-09-12,2,2.06500283696418,57.25,2020,3.7,16.2,0.135523613963039,0.0547063555913113,0.0301689460981496,0.056458,0.738390469243861,1,1,1,0.001841620626151,0.009208103130755,0.001841620626151,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.13000567392836
12069,1.0105979075533342,1.027064853860695,1.0901877892720109,sally,FL,2020-09-12,2,3.35545233057289,43.88602828979492,2020,4.8,26.3,0.1101444626560318,0.0257870261951758,0.0435783346157706,0.060013,0.6594870245548969,0,1,1,0.1640378548895899,0.131440588853838,0.0715036803364879,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.71090466114578
12071,1.0179760297039422,1.039271979536876,0.9682281272975528,sally,FL,2020-09-12,2,4.79995039083421,68.1507339477539,2020,4.5,28.4,0.0884689611768244,0.0477135377736363,0.0520876977170572,0.063235,0.6446659008283147,1,1,0,0.4327784891165173,0.3444302176696543,0.2368758002560819,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,9.59990078166842
12073,1.0789977091158582,0.9989187126319804,1.0289215809127592,sally,FL,2020-09-12,2,2.65228833230047,91.49519348144533,2020,5.1,13.6,0.090175708605874,0.0126022927165036,0.0674898238398327,0.057359,0.5388743249440447,0,0,0,0.1841317365269461,0.1646706586826347,0.0823353293413173,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.30457666460094
12075,1.1030822070565147,1.1266554390262573,0.9848437205207218,sally,FL,2020-09-12,2,4.09590620157613,71.02678680419922,2020,5.0,24.5,0.1596986310584911,0.0152481447124304,0.0429035250463821,0.043029000000000005,0.7660258650821391,1,1,0,0.035778175313059,0.0241502683363148,0.0125223613595706,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.19181240315226
12077,1.132046411335866,1.078905630452022,0.997666277712952,sally,FL,2020-09-12,2,6.18494159773523,46.68269348144531,2020,3.0,13.9,0.1834600760456273,0.0,0.0570425625274243,0.042438000000000003,0.7184599949836971,1,1,0,0.0083832335329341,0.0107784431137724,0.0011976047904191,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,12.36988319547046
12079,1.2629813069180382,1.07382860951182,1.2523364485981308,sally,FL,2020-09-12,2,2.17228570302585,93.7670440673828,2020,4.6,20.7,0.103562904875554,0.0149045179319981,0.0754541220307405,0.039503,0.5638913624220837,1,1,1,0.014367816091954,0.0272988505747126,0.0043103448275862,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.3445714060517
12081,0.998868530896713,1.0194407423134653,1.1025588483901538,sally,FL,2020-09-12,2,3.46066037750259,79.546875,2020,4.5,27.5,0.0933199740319197,0.0270201082852278,0.0397173832349891,0.064964,0.6832478546946537,0,1,1,0.2601078167115903,0.1657681940700808,0.0862533692722372,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.92132075500518
12083,1.0489523031396033,1.0795004059798443,1.0284119215778214,sally,FL,2020-09-12,2,3.62443260986853,59.6875,2020,4.9,28.5,0.1089911777587753,0.0212287910922587,0.0474350477200424,0.050808,0.6752636283345925,1,1,0,0.105793450881612,0.1133501259445843,0.0522670025188916,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.24886521973706
12085,1.002353390153924,1.0232428519478929,1.0025463641075332,sally,FL,2020-09-12,2,2.51136482699983,169.84091186523438,2020,4.0,31.0,0.0861242591782347,0.0191958613178435,0.0523991044956737,0.06976900000000001,0.7524789971659587,0,0,0,0.149171270718232,0.1160220994475138,0.0883977900552486,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.02272965399966
12086,1.012664177701378,0.99344192820516,1.0173047731879563,sally,FL,2020-09-12,2,2.28742437143887,125.45659637451172,2020,5.7,16.2,0.0623672405199187,0.2415696677848371,0.0969219875879878,0.057815,0.1338076155345742,0,0,0,0.6203264876250658,0.4423380726698262,0.3070036861506056,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.57484874287774
12087,0.9449029783263546,0.9194112712367258,1.061630218687873,sally,FL,2020-09-12,2,2.36337456300122,232.0,2020,4.5,22.5,0.0642532221379833,0.0540379870998424,0.0716939630829593,0.07315300000000001,0.6604121920023168,0,0,1,0.0681586978636826,0.0640895218718209,0.0315361139369277,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.72674912600244
12089,1.0227638702157789,0.9993178531474254,1.0170967741935484,sally,FL,2020-09-12,2,1.56772588469302,30.99519157409668,2020,5.0,22.3,0.1304669077189121,0.0074659133492836,0.0300654348390072,0.077504,0.8391291836373296,1,0,0,0.0802469135802469,0.0617283950617283,0.0308641975308641,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.13545176938604
12091,1.0104413092327664,0.9787061128988918,1.0400536558962652,sally,FL,2020-09-12,2,12.4506511282354,60.22916793823242,2020,6.4,15.8,0.1222774374457841,0.0197835788958855,0.0429418597542336,0.06739,0.6910397414819435,0,0,1,0.0978494623655914,0.1075268817204301,0.0591397849462365,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.9013022564708
12093,1.0451176129507451,1.0352886592940884,1.1217378766761186,sally,FL,2020-09-12,2,2.72940014278341,118.31666564941406,2020,6.0,19.6,0.1277579010137149,0.0485331891307286,0.032040016222793,0.047020000000000006,0.6223135909595399,1,0,1,0.0455136540962288,0.0351105331599479,0.0117035110533159,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.45880028556682
12095,1.03380039545402,1.001727587964056,1.0077626602526877,sally,FL,2020-09-12,2,3.10221140295479,54.01315689086914,2020,5.9,12.0,0.0862941600325815,0.0825134864462267,0.0508066620098802,0.06578400000000001,0.3716057256830509,1,0,0,0.770509977827051,0.5376940133037694,0.2971175166297117,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.20442280590958
12097,1.0443762181193286,1.0335797397715492,1.0242701702674737,sally,FL,2020-09-12,2,2.9540738553671,79.42823791503906,2020,6.2,13.0,0.1133987354149012,0.1269381604270307,0.0464341479356548,0.058512999999999996,0.2916769585443168,1,1,0,0.1220798794272795,0.0866616428033157,0.0339110776186887,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.9081477107342
12099,1.0075782137176783,0.9887314740870576,0.9895882876884098,sally,FL,2020-09-12,2,2.45098044656727,225.8734436035156,2020,5.0,23.8,0.0749154864057053,0.0717013210719319,0.059524813334274,0.06887399999999999,0.522559779545648,0,0,0,0.2744399185336049,0.2260692464358452,0.1644602851323829,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.90196089313454
12101,1.0648467616828976,0.9986206406868186,1.041069849456444,sally,FL,2020-09-12,2,3.76134001047214,91.52678680419922,2020,5.1,22.1,0.120186201849444,0.0225752123616083,0.0502259361856818,0.058084000000000004,0.6983115942415877,1,0,1,0.3163538873994638,0.2520107238605898,0.1005361930294906,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.52268002094428
12103,1.0117330255818424,1.02332652382536,1.0550860263237425,sally,FL,2020-09-12,2,3.90944333517342,87.46875,2020,4.2,24.8,0.1048388415318415,0.0280999687297043,0.0737088976018088,0.060451,0.7136461312450019,0,1,1,1.8168498168498168,1.2783882783882785,0.706959706959707,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.81888667034684
12105,1.0371577270808898,1.0348373933906585,1.091496995592249,sally,FL,2020-09-12,2,3.21985661787665,81.46785736083984,2020,5.7,19.9,0.1108304563573385,0.0406946891120081,0.0525796080228139,0.055098999999999995,0.5415118489033799,1,1,1,0.2142459654980523,0.1630495269894268,0.0667779632721202,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.4397132357533
12107,1.0520983374429336,1.0645469115110289,1.0427303754266213,sally,FL,2020-09-12,2,2.58268960612284,49.81696319580078,2020,5.7,22.9,0.1393577963829911,0.0262219784739836,0.0789401521903064,0.039975000000000004,0.6893113841873406,1,1,1,0.0892857142857142,0.0714285714285714,0.0233516483516483,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.16537921224568
12109,1.027311250255458,1.016052855586845,1.0308616017194656,sally,FL,2020-09-12,2,1.49425977014373,46.072113037109375,2020,4.9,20.1,0.0733550225719401,0.0109682141363446,0.0230029276453366,0.088794,0.7842296790710432,1,1,1,0.1783333333333333,0.1533333333333333,0.0833333333333333,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,2.98851954028746
12111,1.0200659588383452,1.0139406242657,0.999164443006927,sally,FL,2020-09-12,2,2.57120749847697,210.9602203369141,2020,5.0,24.0,0.1056131566414561,0.0408721130080369,0.043540176452294,0.059807,0.5362061319579863,0,0,0,0.2154115586690017,0.2171628721541156,0.1033274956217162,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5.14241499695394
12113,1.0546055697972505,1.0260747081585095,1.0206800093243196,sally,FL,2020-09-12,2,14.7806503857257,95.0531234741211,2020,5.5,16.0,0.1156336725254394,0.0068854206769923,0.0300441259217579,0.07726000000000001,0.7846702127659575,1,0,0,0.0553359683794466,0.0691699604743083,0.0296442687747035,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.5613007714514
12115,1.0288276672858832,1.0207709890789431,1.0499447631944692,sally,FL,2020-09-12,2,4.12259768131567,48.59375,2020,3.4,36.5,0.0862174477390284,0.0257060792170088,0.0461574955007915,0.06949,0.805749229273328,1,1,1,0.3381294964028777,0.2517985611510791,0.2230215827338129,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,8.24519536263134
12117,0.9838331662129108,0.9952273566748964,1.0125797435611767,sally,FL,2020-09-12,2,3.07581858194193,52.974998474121094,2020,5.2,15.6,0.0752349821644129,0.0303110713081358,0.036182010160815,0.073002,0.5608338855191396,0,0,0,0.7346278317152104,0.4498381877022653,0.3042071197411003,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.15163716388386
12119,1.074849809127102,1.0186929573897143,1.0286827578742288,sally,FL,2020-09-12,2,3.59900004269726,51.55729293823242,2020,1.8,57.6,0.1090500671576119,0.0047362510375807,0.0368158070343907,0.063323,0.8417057155188359,1,1,1,0.1023339317773788,0.0915619389587073,0.0412926391382405,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.19800008539452
12121,1.0968309640958276,1.0591599210664089,1.0756143667296787,sally,FL,2020-09-12,2,1.97505347707297,62.0,2020,5.1,20.3,0.1776992390231477,0.0089415816664458,0.0768313683931646,0.047218,0.7283433776510098,1,1,1,0.0625,0.0581395348837209,0.0203488372093023,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.95010695414594
12123,1.0886772801666418,1.1061872139104794,1.2064381350299116,sally,FL,2020-09-12,2,2.27290273854045,56.15972137451172,2020,4.3,19.2,0.1975050422051243,0.0006877579092159,0.0596973865199449,0.043563000000000004,0.7170581758120756,0,1,1,0.0182166826462128,0.0210930009587727,0.0105465004793863,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4.5458054770809
12125,1.0434393193013882,1.0322302866281214,1.2196861626248217,sally,FL,2020-09-12,2,1.75257945740227,36.875,2020,5.1,15.5,0.1434926283680732,0.0,0.0514271653543307,0.055463,0.7174707375983155,0,0,1,0.0288065843621399,0.0329218106995884,0.0246913580246913,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,3.50515891480454
12127,1.055277739299072,1.0980416692736032,0.9867760193317008,sally,FL,2020-09-12,2,3.06889149193351,54.73369598388672,2020,4.6,24.3,0.1255401845555089,0.0163364235745004,0.0558824687512304,0.056786,0.6856323718301921,1,1,0,0.2506811989100817,0.1989100817438692,0.1017257039055404,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,6.13778298386702
12129,1.07106587529056,1.0688745865737015,1.149386845039019,sally,FL,2020-09-12,2,3.5698288172574,70.875,2020,4.8,15.1,0.099821063394683,0.0025741168116456,0.0249423042783596,0.072941,0.7696659163606208,1,1,1,0.0247524752475247,0.028052805280528,0.0066006600660066,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7.1396576345148
12131,0.9964904702769828,1.0182329616701122,1.0404672276350753,sally,FL,2020-09-12,2,10.6702250614648,118.71875,2020,5.8,19.5,0.1243735335523228,0.012060168312239,0.0413491484991054,0.068111,0.8053117322886927,0,0,0,0.0404624277456647,0.0500963391136801,0.0260115606936416,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,21.3404501229296
